 0,        0, -126303053
 0,        0, -81133257
 0,        0, -183966550
 0,        0, 471852626
 0,        0, 2084672536
 0,        0, -867128743
 0,        0, -857788836
 0,        0, 1275731771
 0,        0, 609397212
 0,        0, 20544909
 0,        0, 1811450929
 0,        0, 483031418
 0,        0, -361913170
 0,        0, -1547204601
 0,        0, -892462743
 0,        0, -522136403
 0,        0, -173978709
 0,        0, -2131752568
 0,        0, -1478582452
 0,        0, -867889990
 0,        0, 153380495
 0,        0, 1551745920
 0,        0, -647984699
 0,        0, 910208076
 0,        0, -283496851
 0,        0, -1368550362
 1,        1, -1478582452
 1,        1, -867889990
 1,        1, 153380495
 1,        1, 1551745920
 1,        1, -647984699
 1,        1, 910208076
 1,        1, -283496851
 1,        1, -1368550362
 1,        1, -1379821989
 1,        1, 1712568902
 1,        1, -1040498238
 1,        1, -1113911603
 1,        1, -1103237636
 1,        1, 2039073006
 1,        1, 1684602222
 1,        1, 1812852786
 1,        1, -1479711180
 1,        1, 746745227
 1,        1, 735241234
 1,        1, 1296707006
 1,        1, -1262522457
 1,        1, -870676135
 1,        1, 136721026
 1,        1, 1359573808
 1,        1, 1189375152
 1,        1, -547914046
 1,        1, 198304612
 1,        1, 640439652
 1,        1, 417177801
 1,        1, -25475623
 2,        2, -1103237636
 2,        2, 2039073006
 2,        2, 1684602222
 2,        2, 1812852786
 2,        2, -1479711180
 2,        2, 746745227
 2,        2, 735241234
 2,        2, 1296707006
 2,        2, -1262522457
 2,        2, -870676135
 2,        2, 136721026
 2,        2, 1359573808
 2,        2, 1189375152
 2,        2, -547914046
 2,        2, 198304612
 2,        2, 640439652
 2,        2, 417177801
 2,        2, -25475623
 2,        2, -758242871
 2,        2, -764919654
 2,        2, -1310701087
 2,        2, 537655879
 2,        2, 1361931891
 2,        2, -1014685970
 2,        2, -213794687
 2,        2, 2107063880
 2,        2, 147944788
 2,        2, -1444803288
 2,        2, 1884392678
 2,        2, 540721923
 0,        0, -1379821989
 0,        0, 1712568902
 0,        0, -1040498238
 0,        0, -1113911603
 0,        0, -1103237636
 0,        0, 2039073006
 0,        0, 1684602222
 0,        0, 1812852786
 0,        0, -1479711180
 0,        0, 746745227
 0,        0, 735241234
 0,        0, 1296707006
 0,        0, -1262522457
 0,        0, -870676135
 0,        0, 136721026
 0,        0, 1359573808
 0,        0, 1189375152
 0,        0, -547914046
 0,        0, 198304612
 0,        0, 640439652
 0,        0, 417177801
 0,        0, -25475623
 0,        0, -758242871
 0,        0, -764919654
 0,        0, -1310701087
 0,        0, 537655879
 0,        0, 1361931891
 0,        0, -1014685970
 0,        0, -213794687
 0,        0, 2107063880
 1,        1, -758242871
 1,        1, -764919654
 1,        1, -1310701087
 1,        1, 537655879
 1,        1, 1361931891
 1,        1, -1014685970
 1,        1, -213794687
 1,        1, 2107063880
 1,        1, 147944788
 1,        1, -1444803288
 1,        1, 1884392678
 1,        1, 540721923
 1,        1, 1638781099
 1,        1, 902841100
 1,        1, -1007097710
 1,        1, 219972873
 1,        1, -879609714
 1,        1, 156513983
 1,        1, 802611720
 1,        1, 1755486969
 1,        1, 2103522059
 1,        1, 1967048444
 1,        1, 1913778154
 1,        1, 2094092595
 1,        1, -1519074049
 1,        1, -884870760
 1,        1, -1248268554
 1,        1, -339840185
 1,        1, -1053612696
 1,        1, -826647952
 2,        2, 1638781099
 2,        2, 902841100
 2,        2, -1007097710
 2,        2, 219972873
 2,        2, -879609714
 2,        2, 156513983
 2,        2, 802611720
 2,        2, 1755486969
 2,        2, 2103522059
 2,        2, 1967048444
 2,        2, 1913778154
 2,        2, 2094092595
 2,        2, -1519074049
 2,        2, -884870760
 2,        2, -1248268554
 2,        2, -339840185
 2,        2, -1053612696
 2,        2, -826647952
 2,        2, 1185518681
 2,        2, -1263689967
 2,        2, -1375666518
 2,        2, 12105075
 2,        2, -1481342794
 2,        2, -1242517396
 2,        2, 698412071
 2,        2, -1529176048
 2,        2, 511091141
 2,        2, 1958646067
 2,        2, 2140457296
 2,        2, -971018538
 0,        0, 147944788
 0,        0, -1444803288
 0,        0, 1884392678
 0,        0, 540721923
 0,        0, 1638781099
 0,        0, 902841100
 0,        0, -1007097710
 0,        0, 219972873
 0,        0, -879609714
 0,        0, 156513983
 0,        0, 802611720
 0,        0, 1755486969
 0,        0, 2103522059
 0,        0, 1967048444
 0,        0, 1913778154
 0,        0, 2094092595
 0,        0, -1519074049
 0,        0, -884870760
 0,        0, -1248268554
 0,        0, -339840185
 0,        0, -1053612696
 0,        0, -826647952
 0,        0, 1185518681
 0,        0, -1263689967
 0,        0, -1375666518
 0,        0, 12105075
 0,        0, -1481342794
 0,        0, -1242517396
 0,        0, 698412071
 0,        0, -1529176048
 1,        1, 1185518681
 1,        1, -1263689967
 1,        1, -1375666518
 1,        1, 12105075
 1,        1, -1481342794
 1,        1, -1242517396
 1,        1, 698412071
 1,        1, -1529176048
 1,        1, 511091141
 1,        1, 1958646067
 1,        1, 2140457296
 1,        1, -971018538
 1,        1, -172898399
 1,        1, -1830709768
 1,        1, 1461945556
 1,        1, -529322872
 1,        1, -1781261464
 1,        1, -823879997
 1,        1, 961264978
 1,        1, 76338300
 1,        1, -1068299842
 1,        1, -767742621
 1,        1, 1095625157
 1,        1, -769482973
 1,        1, -2121898333
 1,        1, -257380087
 1,        1, -1292455641
 1,        1, 1772389185
 1,        1, -468566954
 1,        1, 1817480335
 2,        2, -172898399
 2,        2, -1830709768
 2,        2, 1461945556
 2,        2, -529322872
 2,        2, -1781261464
 2,        2, -823879997
 2,        2, 961264978
 2,        2, 76338300
 2,        2, -1068299842
 2,        2, -767742621
 2,        2, 1095625157
 2,        2, -769482973
 2,        2, -2121898333
 2,        2, -257380087
 2,        2, -1292455641
 2,        2, 1772389185
 2,        2, -468566954
 2,        2, 1817480335
 2,        2, -174842015
 2,        2, -1799777366
 2,        2, -1944694476
 2,        2, 678852156
 2,        2, 595387438
 2,        2, -1023356645
 2,        2, 641212874
 2,        2, 988512770
 2,        2, 1105989508
 2,        2, -817183891
 2,        2, -684114202
 2,        2, -49299350
 0,        0, 511091141
 0,        0, 1958646067
 0,        0, 2140457296
 0,        0, -971018538
 0,        0, -172898399
 0,        0, -1830709768
 0,        0, 1461945556
 0,        0, -529322872
 0,        0, -1781261464
 0,        0, -823879997
 0,        0, 961264978
 0,        0, 76338300
 0,        0, -1068299842
 0,        0, -767742621
 0,        0, 1095625157
 0,        0, -769482973
 0,        0, -2121898333
 0,        0, -257380087
 0,        0, -1292455641
 0,        0, 1772389185
 0,        0, -468566954
 0,        0, 1817480335
 0,        0, -174842015
 0,        0, -1799777366
 0,        0, -1944694476
 0,        0, 678852156
 0,        0, 595387438
 0,        0, -1023356645
 0,        0, 641212874
 0,        0, 988512770
 1,        1, -174842015
 1,        1, -1799777366
 1,        1, -1944694476
 1,        1, 678852156
 1,        1, 595387438
 1,        1, -1023356645
 1,        1, 641212874
 1,        1, 988512770
 1,        1, 1105989508
 1,        1, -817183891
 1,        1, -684114202
 1,        1, -49299350
 1,        1, 1092133642
 1,        1, 1427854500
 1,        1, -797640593
 1,        1, 1287767370
 1,        1, 1045931779
 1,        1, 58150106
 1,        1, -303810411
 1,        1, 933029415
 1,        1, 1503168825
 1,        1, -397865508
 1,        1, 844370145
 1,        1, -650825878
 1,        1, 1078396938
 1,        1, -193198051
 1,        1, -1649075579
 1,        1, -949627105
 1,        1, 2032760103
 1,        1, -53860493
 2,        2, 1092133642
 2,        2, 1427854500
 2,        2, -797640593
 2,        2, 1287767370
 2,        2, 1045931779
 2,        2, 58150106
 2,        2, -303810411
 2,        2, 933029415
 2,        2, 1503168825
 2,        2, -397865508
 2,        2, 844370145
 2,        2, -650825878
 2,        2, 1078396938
 2,        2, -193198051
 2,        2, -1649075579
 2,        2, -949627105
 2,        2, 2032760103
 2,        2, -53860493
 2,        2, 1510366103
 2,        2, 290319951
 2,        2, -726585505
 2,        2, -886491638
 2,        2, -1781277162
 2,        2, -1741593944
 2,        2, -1933922381
 2,        2, -1147620737
 2,        2, -355650503
 2,        2, -1308964798
 2,        2, 1227669233
 2,        2, -1375163528
 0,        0, 1105989508
 0,        0, -817183891
 0,        0, -684114202
 0,        0, -49299350
 0,        0, 1092133642
 0,        0, 1427854500
 0,        0, -797640593
 0,        0, 1287767370
 0,        0, 1045931779
 0,        0, 58150106
 0,        0, -303810411
 0,        0, 933029415
 0,        0, 1503168825
 0,        0, -397865508
 0,        0, 844370145
 0,        0, -650825878
 0,        0, 1078396938
 0,        0, -193198051
 0,        0, -1649075579
 0,        0, -949627105
 0,        0, 2032760103
 0,        0, -53860493
 0,        0, 1510366103
 0,        0, 290319951
 0,        0, -726585505
 0,        0, -886491638
 0,        0, -1781277162
 0,        0, -1741593944
 0,        0, -1933922381
 0,        0, -1147620737
 1,        1, 1510366103
 1,        1, 290319951
 1,        1, -726585505
 1,        1, -886491638
 1,        1, -1781277162
 1,        1, -1741593944
 1,        1, -1933922381
 1,        1, -1147620737
 1,        1, -355650503
 1,        1, -1308964798
 1,        1, 1227669233
 1,        1, -1375163528
 1,        1, -1042817072
 1,        1, 1685003584
 1,        1, -1057725500
 1,        1, -1883096447
 1,        1, 1634002467
 1,        1, 893645500
 1,        1, -1856191917
 1,        1, -2029924129
 1,        1, 325791709
 1,        1, 1736062366
 1,        1, 231714000
 1,        1, 1515103006
 1,        1, -2015209163
 1,        1, -1748808126
 1,        1, -948469520
 1,        1, 1530490810
 1,        1, -283421978
 1,        1, -150468287
 2,        2, -1042817072
 2,        2, 1685003584
 2,        2, -1057725500
 2,        2, -1883096447
 2,        2, 1634002467
 2,        2, 893645500
 2,        2, -1856191917
 2,        2, -2029924129
 2,        2, 325791709
 2,        2, 1736062366
 2,        2, 231714000
 2,        2, 1515103006
 2,        2, -2015209163
 2,        2, -1748808126
 2,        2, -948469520
 2,        2, 1530490810
 2,        2, -283421978
 2,        2, -150468287
 2,        2, 557942923
 2,        2, 663307952
 2,        2, -1851888284
 2,        2, 1696117849
 2,        2, 2016017442
 2,        2, 1663423246
 2,        2, 51119001
 2,        2, -1172720541
 2,        2, 1447930741
 2,        2, 1668894615
 2,        2, 696567687
 2,        2, -311415874
 0,        0, -355650503
 0,        0, -1308964798
 0,        0, 1227669233
 0,        0, -1375163528
 0,        0, -1042817072
 0,        0, 1685003584
 0,        0, -1057725500
 0,        0, -1883096447
 0,        0, 1634002467
 0,        0, 893645500
 0,        0, -1856191917
 0,        0, -2029924129
 0,        0, 325791709
 0,        0, 1736062366
 0,        0, 231714000
 0,        0, 1515103006
 0,        0, -2015209163
 0,        0, -1748808126
 0,        0, -948469520
 0,        0, 1530490810
 0,        0, -283421978
 0,        0, -150468287
 0,        0, 557942923
 0,        0, 663307952
 0,        0, -1851888284
 0,        0, 1696117849
 0,        0, -497009246
 0,        0, -1769414607
 0,        0, 664656278
 0,        0, 858404277
 0,        0, 1747857698
 0,        0, -1079300731
 0,        0, -749111807
 0,        0, -902101914
 0,        0, 1368051231
 0,        0, -2001179347
 0,        0, 386335223
 0,        0, 479772539
 0,        0, 585372041
 0,        0, -1380177835
 0,        0, 2126769104
 0,        0, 814799998
 0,        0, 2126033825
 0,        0, 633972488
 0,        0, 236112176
 0,        0, -641184182
 0,        0, -1887382461
 0,        0, -302327605
 0,        0, -1302804473
 0,        0, -1791899150
 0,        0, -792862932
 0,        0, -519631324
 0,        0, -47624247
 0,        0,  2243584
 0,        0, -577936858
 0,        0, -1664014354
 0,        0, -43163545
 0,        0, -2028598629
 0,        0, 2059537251
 0,        0, -853205568
 0,        0, 978577973
 0,        0, 2139298718
 0,        0, -425835306
 0,        0, -1826816157
 0,        0, -664954636
 0,        0, -1122531400
 0,        0, -1778172131
 0,        0, 1059716705
 0,        0, -1432731437
 0,        0, 358555951
 0,        0, -1606490477
 0,        0, -1456232051
 0,        0, -1160706939
 0,        0, -469216067
 0,        0, -76007075
 0,        0, -992012542
 0,        0, -1797673639
 0,        0, -307893056
 0,        0, -1803498149
 0,        0, 72941163
 0,        0, 519087922
 0,        0, -589652963
 0,        0, 2080037686
 0,        0, -666339782
 0,        0, 899387995
 0,        0, -1922894044
 0,        0, -1589638780
 0,        0, 137400382
 0,        0, -1654793266
 0,        0, 1556545397
 0,        0, 212740831
 0,        0, 2102687076
 0,        0, 826825825
 0,        0, 528640652
 0,        0, 882590735
 0,        0, 629276741
 0,        0, 812058805
 0,        0, 183190693
 0,        0, -1566812993
 0,        0, 1210608922
 0,        0, -1981712183
 0,        0, -1309264771
 0,        0, 2143686960
 0,        0, -1993719278
 0,        0, 1912047123
 0,        0, 532285070
 0,        0, 2106068513
 0,        0, -631368128
 0,        0, -541477669
 0,        0, 1160905342
 0,        0, 895334719
 0,        0, -1868398521
 0,        0, -1544848939
 0,        0, 1791125727
 0,        0, 884658094
 0,        0, -223625542
 0,        0, 352493133
 0,        0, 454018536
 0,        0, 610061980
 0,        0, 714942167
 0,        0, -1627970225
 0,        0, -1830902612
 0,        0, 223672858
 0,        0, -295487804
 0,        0, -1165389214
 0,        0, -1125961528
 0,        0, 272320271
 0,        0, -599403227
 0,        0, -281727854
 0,        0, -67008738
 0,        0, -605853180
 0,        0, -921017131
 0,        0, -2090028080
 0,        0, 762796738
 0,        0, 1711928854
 0,        0, 575230348
 0,        0, 132669602
 0,        0, -261384384
 0,        0, 1294099693
 0,        0, 1269308130
 0,        0, 1429950454
 0,        0, 2006042568
 0,        0, -1510976346
 0,        0, 108354209
 0,        0, -677717436
 0,        0, -1893940781
 0,        0, -626635949
 0,        0, 1494129763
 0,        0, 1915669884
 0,        0, 232956812
 0,        0, 760671069
 0,        0, -1448228349
 0,        0, 1420899728
 0,        0, -435998689
 0,        0, 507472720
 0,        0, -49744625
 0,        0, -1975761832
 0,        0, -1258780105
 0,        0, -2183479
 0,        0, 1236303522
 0,        0, 1780360736
 0,        0, 1996472339
 0,        0, -1013796629
 0,        0, -780807681
 0,        0, 430448254
 0,        0, 765006468
 0,        0, 1544620190
 0,        0, 243544799
 0,        0, -2053485387
 0,        0, 1442460355
 0,        0, 754492744
 0,        0, 897419112
 0,        0, -407362351
 0,        0, -1394184263
 0,        0, 2012055595
 0,        0, -377388129
 0,        0, 446726308
 0,        0, -1092871279
 0,        0, -1132722651
 0,        0, -1881790867
 0,        0, 791107632
 0,        0, -1729964077
 0,        0, 1288219555
 0,        0, 576053616
 0,        0, 913116636
 0,        0, -451222051
 0,        0, 306887506
 0,        0, 1041471861
 0,        0, 230873349
 0,        0, 1897181775
 0,        0, 57050902
 0,        0, -441559801
 0,        0, 844640504
 0,        0, 401023306
 0,        0, 1320130763
 0,        0, 1958752748
 0,        0, 436666731
 0,        0, -19800992
 0,        0, 1426327861
 0,        0, 1277094853
 0,        0, 266482191
 0,        0, 1280948101
 0,        0, 199077170
 0,        0, -2124169962
 0,        0, -1024668003
 0,        0, -1584542299
 0,        0, 386081723
 0,        0, 347301455
 0,        0, -956744628
 0,        0, -407443199
 0,        0, -2002434220
 0,        0, 468813770
 0,        0, -748145275
 0,        0, 1452118653
 0,        0, 1262604654
 0,        0, -1089575542
 0,        0, 44395426
 0,        0, 208079731
 0,        0, -1426289382
 0,        0, -1703092053
 0,        0, -2035374409
 0,        0, -1160889076
 0,        0, -1257336715
 0,        0, -938978410
 0,        0, 1236851705
 0,        0, -1320565071
 0,        0, -1904088547
 0,        0, 1703043827
 0,        0, 264529892
 0,        0, -944138907
 0,        0, 1449911677
 0,        0, -1684203081
 0,        0, -1111305382
 0,        0, 450169463
 0,        0, 549276402
 0,        0, -1934710506
 0,        0, 2084044430
 0,        0, -470403365
 0,        0, -863459011
 0,        0, -1140996380
 0,        0, 220468773
 0,        0, 313039992
 0,        0, 380222551
 0,        0, -866076442
 0,        0, -244778196
 0,        0, -1358431283
 0,        0, 567291980
 0,        0, -1190889055
 0,        0, 473964590
 0,        0, 504627954
 0,        0, -1543104784
 0,        0, 1412246296
 0,        0, -1486866017
 0,        0, -1077472175
 0,        0, -1790203680
 0,        0, -1116552659
 0,        0, 1008573896
 0,        0, -1138348692
 0,        0, -126278400
 0,        0, -571530037
 0,        0, 370374482
 0,        0, 1573833307
 0,        0, 1585696786
 0,        0, -1352792387
 0,        0, -1726827523
 0,        0, -904674962
 0,        0, 1579057249
 0,        0, 884882916
 0,        0, 372229989
 0,        0, -979536364
 0,        0, 883365323
 0,        0, 1667613977
 0,        0, -1925096568
 0,        0, 983346721
 0,        0, -1537853314
 0,        0, 2080827335
 0,        0, 652171563
 0,        0, -936595044
 0,        0, 432100882
 0,        0, 1263005308
 0,        0, 1019509360
 0,        0, -2014888315
 0,        0, 392984060
 0,        0, 1740816471
 0,        0, 450311223
 0,        0, 482255964
 0,        0, -925875149
 0,        0, 1252284967
 0,        0, -1702810914
 0,        0, -152803476
 0,        0, 1857508915
 0,        0, -1311029324
 0,        0, -1038955693
 0,        0, 1858184655
 0,        0, -1479624672
 0,        0, 471394359
 0,        0, -284499278
 0,        0, 805138023
 0,        0, 1143229406
 0,        0, -868312435
 0,        0, 2094242240
 0,        0, -992316700
 0,        0, 1700836024
 0,        0, 1172263171
 0,        0, 159921530
 0,        0, -1403187676
 0,        0, 1844965307
 0,        0, 1940205226
 0,        0, -1675650710
 0,        0, 255135220
 0,        0, 1356399792
 0,        0, -976151026
 0,        0, -1303810377
 0,        0, 538297620
 0,        0, 558996197
 0,        0, 396650285
 0,        0, 33587922
 0,        0, 1817240964
 0,        0, -1479301926
 0,        0, -1190038713
 0,        0, -2013440740
 0,        0, 467369481
 0,        0, -1581551370
 0,        0, 543312793
 0,        0, 576828305
 0,        0, 423458407
 0,        0, 610002369
 0,        0, 722633826
 0,        0, 842882706
 0,        0, 1363565258
 0,        0, 1359052209
 0,        0, 934427297
 0,        0, 1078216524
 0,        0, -459894775
 0,        0, -1274646559
 0,        0, -1908091001
 0,        0, 792136558
 0,        0, 910665524
 0,        0, 332202002
 0,        0, -370224432
 0,        0, -1259648575
 0,        0, -1899281938
 0,        0, 1346167233
 0,        0, 713838878
 0,        0, -1621361951
 0,        0, -51819932
 0,        0, 731999942
 0,        0, 1107209281
 0,        0, 1704240103
 0,        0, 317805114
 0,        0, -1356797078
 0,        0, 1728244724
 0,        0, -73722251
 0,        0, 1727367040
 0,        0, -1629201576
 0,        0, 663013272
 0,        0, 1637865178
 0,        0, 692065125
 0,        0, -1038899195
 0,        0, -553573505
 0,        0, 1506574630
 0,        0, -1350613848
 0,        0, 1263358766
 0,        0, -2015931777
 0,        0, -719736079
 0,        0, -1728766448
 0,        0, 1440151198
 0,        0, 1285161672
 0,        0, 1943870151
 0,        0, 1815249255
 0,        0, 1544497359
 0,        0, -1897004601
 0,        0, -1105759255
 0,        0, 1822504027
 0,        0, 1844069058
 0,        0, 536324405
 0,        0, 104943297
 0,        0, 1246336192
 0,        0, 1363740512
 0,        0, -1487389541
 0,        0, -184958805
 0,        0, -276033820
 0,        0, 1966606846
 0,        0, 1032846869
 0,        0, -1014050623
 0,        0, -1033681023
 0,        0, -1113908076
 0,        0, -1100850202
 0,        0, 454924713
 0,        0, -1367687550
 0,        0, 1989689036
 0,        0, 911234017
 0,        0, 423134779
 0,        0, -757741863
 0,        0, 751661097
 0,        0, 702527398
 0,        0, -1434573962
 0,        0, -453594199
 0,        0, -2076366675
 0,        0, -1276883846
 0,        0, 659665656
 0,        0, -199900384
 0,        0, -1971887859
 0,        0, -1375532418
 0,        0, 157036961
 0,        0, -819463210
 0,        0, -1079673706
 0,        0, 516199313
 0,        0, -2039915463
 0,        0, 1399444775
 0,        0, -1947984804
 0,        0, 1713179789
 0,        0, 1782812514
 0,        0, 776262767
 0,        0, 1096877715
 0,        0, 88200511
 0,        0, -327810728
 0,        0, -1487347671
 0,        0, -289422527
 0,        0, 702280284
 0,        0, -338884711
 0,        0, -881937666
 0,        0, -1815078108
 0,        0, 1889938488
 0,        0, 1106442576
 0,        0, -1065382130
 0,        0, 982127964
 0,        0, 275681456
 0,        0, -999312152
 0,        0, -1412175860
 0,        0, -1223152950
 0,        0, -1537337047
 0,        0, 1799798708
 0,        0, 1678310352
 0,        0, -789672242
 0,        0, 1363342287
 0,        0, -796545632
 0,        0, -905922347
 0,        0, -634521739
 0,        0, -2123274551
 0,        0, -1564822408
 0,        0, -210906901
 0,        0, 1906811545
 0,        0, 257778878
 0,        0, -572304863
 0,        0, -1584032323
 0,        0, 1525029711
 0,        0, 1525029711
 0,        0, 1525029711
